Freq.	V(n002)
1.42232878712281e+00	3.59395155975699e-07,1.34051320422949e-03
1.42560759360218e+00	3.61054048522964e-07,1.34360340586603e-03
1.42889395851109e+00	3.62720598169213e-07,1.34670073114996e-03
1.43218789927353e+00	3.64394840257999e-07,1.34980519650296e-03
1.43548943335364e+00	3.66076810296013e-07,1.35291681838457e-03
1.43879857825583e+00	3.67766543953838e-07,1.35603561329228e-03
1.44211535152486e+00	3.69464077066704e-07,1.35916159776158e-03
1.44543977074592e+00	3.71169445635248e-07,1.36229478836612e-03
1.44877185354475e+00	3.72882685826281e-07,1.36543520171772e-03
1.45211161758773e+00	3.74603833973550e-07,1.36858285446652e-03
1.45545908058195e+00	3.76332926578512e-07,1.37173776330102e-03
1.45881426027534e+00	3.78070000311106e-07,1.37489994494821e-03
1.46217717445671e+00	3.79815092010532e-07,1.37806941617364e-03
1.46554784095590e+00	3.81568238686033e-07,1.38124619378149e-03
1.46892627764385e+00	3.83329477517677e-07,1.38443029461468e-03
1.47231250243271e+00	3.85098845857149e-07,1.38762173555498e-03
1.47570653327588e+00	3.86876381228541e-07,1.39082053352306e-03
1.47910838816819e+00	3.88662121329146e-07,1.39402670547859e-03
1.48251808514594e+00	3.90456104030263e-07,1.39724026842034e-03
1.48593564228699e+00	3.92258367377995e-07,1.40046123938628e-03
1.48936107771090e+00	3.94068949594059e-07,1.40368963545363e-03
1.49279440957898e+00	3.95887889076594e-07,1.40692547373901e-03
1.49623565609442e+00	3.97715224400976e-07,1.41016877139847e-03
1.49968483550236e+00	3.99550994320639e-07,1.41341954562762e-03
1.50314196609001e+00	4.01395237767893e-07,1.41667781366171e-03
1.50660706618673e+00	4.03247993854752e-07,1.41994359277572e-03
1.51008015416413e+00	4.05109301873762e-07,1.42321690028445e-03
1.51356124843619e+00	4.06979201298837e-07,1.42649775354261e-03
1.51705036745932e+00	4.08857731786090e-07,1.42978616994494e-03
1.52054752973248e+00	4.10744933174684e-07,1.43308216692624e-03
1.52405275379728e+00	4.12640845487665e-07,1.43638576196155e-03
1.52756605823806e+00	4.14545508932822e-07,1.43969697256615e-03
1.53108746168201e+00	4.16458963903531e-07,1.44301581629571e-03
1.53461698279928e+00	4.18381250979618e-07,1.44634231074639e-03
1.53815464030302e+00	4.20312410928214e-07,1.44967647355489e-03
1.54170045294954e+00	4.22252484704625e-07,1.45301832239857e-03
1.54525443953840e+00	4.24201513453197e-07,1.45636787499555e-03
1.54881661891247e+00	4.26159538508188e-07,1.45972514910479e-03
1.55238700995807e+00	4.28126601394649e-07,1.46309016252617e-03
1.55596563160506e+00	4.30102743829300e-07,1.46646293310064e-03
1.55955250282694e+00	4.32088007721417e-07,1.46984347871025e-03
1.56314764264094e+00	4.34082435173719e-07,1.47323181727827e-03
1.56675107010813e+00	4.36086068483264e-07,1.47662796676931e-03
1.57036280433354e+00	4.38098950142345e-07,1.48003194518937e-03
1.57398286446620e+00	4.40121122839387e-07,1.48344377058597e-03
1.57761126969933e+00	4.42152629459858e-07,1.48686346104824e-03
1.58124803927037e+00	4.44193513087176e-07,1.49029103470698e-03
1.58489319246110e+00	4.46243817003623e-07,1.49372650973482e-03
1.58854674859776e+00	4.48303584691262e-07,1.49716990434627e-03
1.59220872705115e+00	4.50372859832860e-07,1.50062123679781e-03
1.59587914723672e+00	4.52451686312816e-07,1.50408052538804e-03
1.59955802861465e+00	4.54540108218088e-07,1.50754778845771e-03
1.60324539069002e+00	4.56638169839130e-07,1.51102304438987e-03
1.60694125301286e+00	4.58745915670834e-07,1.51450631160994e-03
1.61064563517825e+00	4.60863390413467e-07,1.51799760858582e-03
1.61435855682647e+00	4.62990638973627e-07,1.52149695382797e-03
1.61808003764305e+00	4.65127706465188e-07,1.52500436588954e-03
1.62181009735891e+00	4.67274638210260e-07,1.52851986336643e-03
1.62554875575047e+00	4.69431479740154e-07,1.53204346489741e-03
1.62929603263970e+00	4.71598276796340e-07,1.53557518916423e-03
1.63305194789432e+00	4.73775075331421e-07,1.53911505489170e-03
1.63681652142779e+00	4.75961921510111e-07,1.54266308084779e-03
1.64058977319952e+00	4.78158861710206e-07,1.54621928584374e-03
1.64437172321491e+00	4.80365942523575e-07,1.54978368873415e-03
1.64816239152549e+00	4.82583210757144e-07,1.55335630841709e-03
1.65196179822900e+00	4.84810713433891e-07,1.55693716383418e-03
1.65576996346951e+00	4.87048497793839e-07,1.56052627397073e-03
1.65958690743754e+00	4.89296611295063e-07,1.56412365785578e-03
1.66341265037015e+00	4.91555101614696e-07,1.56772933456227e-03
1.66724721255104e+00	4.93824016649935e-07,1.57134332320710e-03
1.67109061431069e+00	4.96103404519064e-07,1.57496564295121e-03
1.67494287602642e+00	4.98393313562467e-07,1.57859631299976e-03
1.67880401812254e+00	5.00693792343658e-07,1.58223535260214e-03
1.68267406107045e+00	5.03004889650312e-07,1.58588278105213e-03
1.68655302538872e+00	5.05326654495295e-07,1.58953861768799e-03
1.69044093164324e+00	5.07659136117708e-07,1.59320288189255e-03
1.69433780044731e+00	5.10002383983925e-07,1.59687559309334e-03
1.69824365246172e+00	5.12356447788653e-07,1.60055677076264e-03
1.70215850839493e+00	5.14721377455973e-07,1.60424643441766e-03
1.70608238900310e+00	5.17097223140408e-07,1.60794460362057e-03
1.71001531509027e+00	5.19484035227982e-07,1.61165129797864e-03
1.71395730750840e+00	5.21881864337292e-07,1.61536653714437e-03
1.71790838715757e+00	5.24290761320578e-07,1.61909034081551e-03
1.72186857498599e+00	5.26710777264804e-07,1.62282272873527e-03
1.72583789199018e+00	5.29141963492740e-07,1.62656372069233e-03
1.72981635921508e+00	5.31584371564052e-07,1.63031333652103e-03
1.73380399775412e+00	5.34038053276392e-07,1.63407159610138e-03
1.73780082874935e+00	5.36503060666501e-07,1.63783851935927e-03
1.74180687339159e+00	5.38979446011311e-07,1.64161412626650e-03
1.74582215292048e+00	5.41467261829051e-07,1.64539843684089e-03
1.74984668862463e+00	5.43966560880363e-07,1.64919147114645e-03
1.75388050184174e+00	5.46477396169424e-07,1.65299324929341e-03
1.75792361395867e+00	5.48999820945063e-07,1.65680379143836e-03
1.76197604641161e+00	5.51533888701897e-07,1.66062311778436e-03
1.76603782068614e+00	5.54079653181461e-07,1.66445124858106e-03
1.77010895831740e+00	5.56637168373351e-07,1.66828820412476e-03
1.77418948089014e+00	5.59206488516366e-07,1.67213400475857e-03
1.77827941003890e+00	5.61787668099660e-07,1.67598867087248e-03
1.78237876744807e+00	5.64380761863899e-07,1.67985222290351e-03
1.78648757485203e+00	5.66985824802416e-07,1.68372468133575e-03
1.79060585403527e+00	5.69602912162387e-07,1.68760606670054e-03
1.79473362683250e+00	5.72232079445993e-07,1.69149639957654e-03
1.79887091512876e+00	5.74873382411602e-07,1.69539570058987e-03
1.80301774085954e+00	5.77526877074953e-07,1.69930399041416e-03
1.80717412601090e+00	5.80192619710339e-07,1.70322128977071e-03
1.81134009261958e+00	5.82870666851803e-07,1.70714761942862e-03
1.81551566277311e+00	5.85561075294339e-07,1.71108300020482e-03
1.81970085860996e+00	5.88263902095094e-07,1.71502745296425e-03
1.82389570231961e+00	5.90979204574578e-07,1.71898099861996e-03
1.82810021614272e+00	5.93707040317880e-07,1.72294365813318e-03
1.83231442237119e+00	5.96447467175890e-07,1.72691545251349e-03
1.83653834334832e+00	5.99200543266525e-07,1.73089640281888e-03
1.84077200146893e+00	6.01966326975961e-07,1.73488653015589e-03
1.84501541917945e+00	6.04744876959876e-07,1.73888585567973e-03
1.84926861897805e+00	6.07536252144684e-07,1.74289440059435e-03
1.85353162341478e+00	6.10340511728795e-07,1.74691218615259e-03
1.85780445509167e+00	6.13157715183865e-07,1.75093923365631e-03
1.86208713666284e+00	6.15987922256059e-07,1.75497556445643e-03
1.86637969083464e+00	6.18831192967316e-07,1.75902119995313e-03
1.87068214036577e+00	6.21687587616626e-07,1.76307616159588e-03
1.87499450806739e+00	6.24557166781302e-07,1.76714047088364e-03
1.87931681680324e+00	6.27439991318273e-07,1.77121414936490e-03
1.88364908948977e+00	6.30336122365369e-07,1.77529721863783e-03
1.88799134909627e+00	6.33245621342619e-07,1.77938970035040e-03
1.89234361864495e+00	6.36168549953553e-07,1.78349161620046e-03
1.89670592121112e+00	6.39104970186513e-07,1.78760298793591e-03
1.90107827992327e+00	6.42054944315965e-07,1.79172383735476e-03
1.90546071796322e+00	6.45018534903820e-07,1.79585418630528e-03
1.90985325856621e+00	6.47995804800762e-07,1.79999405668609e-03
1.91425592502106e+00	6.50986817147580e-07,1.80414347044631e-03
1.91866874067026e+00	6.53991635376508e-07,1.80830244958565e-03
1.92309172891013e+00	6.57010323212569e-07,1.81247101615454e-03
1.92752491319091e+00	6.60042944674926e-07,1.81664919225423e-03
1.93196831701689e+00	6.63089564078244e-07,1.82083700003692e-03
1.93642196394658e+00	6.66150246034046e-07,1.82503446170588e-03
1.94088587759275e+00	6.69225055452093e-07,1.82924159951557e-03
1.94536008162263e+00	6.72314057541751e-07,1.83345843577174e-03
1.94984459975802e+00	6.75417317813381e-07,1.83768499283157e-03
1.95433945577536e+00	6.78534902079726e-07,1.84192129310376e-03
1.95884467350596e+00	6.81666876457305e-07,1.84616735904868e-03
1.96336027683602e+00	6.84813307367816e-07,1.85042321317849e-03
1.96788628970681e+00	6.87974261539549e-07,1.85468887805722e-03
1.97242273611482e+00	6.91149806008794e-07,1.85896437630093e-03
1.97696964011183e+00	6.94340008121267e-07,1.86324973057781e-03
1.98152702580507e+00	6.97544935533538e-07,1.86754496360831e-03
1.98609491735734e+00	7.00764656214464e-07,1.87185009816524e-03
1.99067333898715e+00	7.03999238446633e-07,1.87616515707393e-03
1.99526231496885e+00	7.07248750827809e-07,1.88049016321231e-03
1.99986186963271e+00	7.10513262272391e-07,1.88482513951105e-03
2.00447202736513e+00	7.13792842012871e-07,1.88917010895370e-03
2.00909281260870e+00	7.17087559601302e-07,1.89352509457676e-03
2.01372424986236e+00	7.20397484910775e-07,1.89789011946986e-03
2.01836636368153e+00	7.23722688136901e-07,1.90226520677585e-03
2.02301917867824e+00	7.27063239799299e-07,1.90665037969092e-03
2.02768271952125e+00	7.30419210743090e-07,1.91104566146475e-03
2.03235701093619e+00	7.33790672140401e-07,1.91545107540058e-03
2.03704207770568e+00	7.37177695491876e-07,1.91986664485542e-03
2.04173794466950e+00	7.40580352628189e-07,1.92429239324009e-03
2.04644463672464e+00	7.43998715711569e-07,1.92872834401938e-03
2.05116217882553e+00	7.47432857237330e-07,1.93317452071218e-03
2.05589059598411e+00	7.50882850035412e-07,1.93763094689159e-03
2.06062991326997e+00	7.54348767271916e-07,1.94209764618505e-03
2.06538015581049e+00	7.57830682450669e-07,1.94657464227448e-03
2.07014134879101e+00	7.61328669414771e-07,1.95106195889636e-03
2.07491351745487e+00	7.64842802348167e-07,1.95555961984193e-03
2.07969668710366e+00	7.68373155777220e-07,1.96006764895725e-03
2.08449088309725e+00	7.71919804572290e-07,1.96458607014334e-03
2.08929613085400e+00	7.75482823949324e-07,1.96911490735635e-03
2.09411245585086e+00	7.79062289471446e-07,1.97365418460762e-03
2.09893988362349e+00	7.82658277050566e-07,1.97820392596387e-03
2.10377843976644e+00	7.86270862948988e-07,1.98276415554727e-03
2.10862814993325e+00	7.89900123781022e-07,1.98733489753562e-03
2.11348903983661e+00	7.93546136514617e-07,1.99191617616244e-03
2.11836113524847e+00	7.97208978472990e-07,1.99650801571714e-03
2.12324446200018e+00	8.00888727336260e-07,2.00111044054509e-03
2.12813904598267e+00	8.04585461143107e-07,2.00572347504779e-03
2.13304491314654e+00	8.08299258292418e-07,2.01034714368300e-03
2.13796208950219e+00	8.12030197544950e-07,2.01498147096486e-03
2.14289060112002e+00	8.15778358025008e-07,2.01962648146401e-03
2.14783047413050e+00	8.19543819222113e-07,2.02428219980775e-03
2.15278173472433e+00	8.23326660992694e-07,2.02894865068012e-03
2.15774440915263e+00	8.27126963561780e-07,2.03362585882209e-03
2.16271852372698e+00	8.30944807524704e-07,2.03831384903166e-03
2.16770410481966e+00	8.34780273848805e-07,2.04301264616397e-03
2.17270117886371e+00	8.38633443875153e-07,2.04772227513150e-03
2.17770977235312e+00	8.42504399320269e-07,2.05244276090411e-03
2.18272991184296e+00	8.46393222277862e-07,2.05717412850926e-03
2.18776162394951e+00	8.50299995220565e-07,2.06191640303208e-03
2.19280493535041e+00	8.54224801001690e-07,2.06666960961554e-03
2.19785987278478e+00	8.58167722856980e-07,2.07143377346056e-03
2.20292646305342e+00	8.62128844406376e-07,2.07620891982617e-03
2.20800473301886e+00	8.66108249655792e-07,2.08099507402960e-03
2.21309470960560e+00	8.70106022998893e-07,2.08579226144647e-03
2.21819641980018e+00	8.74122249218890e-07,2.09060050751088e-03
2.22330989065136e+00	8.78157013490332e-07,2.09541983771556e-03
2.22843514927026e+00	8.82210401380916e-07,2.10025027761203e-03
2.23357222283049e+00	8.86282498853303e-07,2.10509185281067e-03
2.23872113856830e+00	8.90373392266938e-07,2.10994458898093e-03
2.24388192378272e+00	8.94483168379880e-07,2.11480851185143e-03
2.24905460583574e+00	8.98611914350648e-07,2.11968364721009e-03
2.25423921215239e+00	9.02759717740063e-07,2.12457002090428e-03
2.25943577022093e+00	9.06926666513111e-07,2.12946765884096e-03
2.26464430759302e+00	9.11112849040802e-07,2.13437658698679e-03
2.26986485188378e+00	9.15318354102050e-07,2.13929683136833e-03
2.27509743077203e+00	9.19543270885552e-07,2.14422841807209e-03
2.28034207200037e+00	9.23787688991681e-07,2.14917137324475e-03
2.28559880337539e+00	9.28051698434385e-07,2.15412572309324e-03
2.29086765276773e+00	9.32335389643099e-07,2.15909149388492e-03
2.29614864811232e+00	9.36638853464659e-07,2.16406871194769e-03
2.30144181740846e+00	9.40962181165231e-07,2.16905740367016e-03
2.30674718872002e+00	9.45305464432244e-07,2.17405759550174e-03
2.31206479017555e+00	9.49668795376341e-07,2.17906931395284e-03
2.31739464996843e+00	9.54052266533321e-07,2.18409258559496e-03
2.32273679635706e+00	9.58455970866115e-07,2.18912743706088e-03
2.32809125766496e+00	9.62880001766747e-07,2.19417389504475e-03
2.33345806228096e+00	9.67324453058317e-07,2.19923198630226e-03
2.33883723865931e+00	9.71789418996996e-07,2.20430173765079e-03
2.34422881531988e+00	9.76274994274018e-07,2.20938317596953e-03
2.34963282084826e+00	9.80781274017693e-07,2.21447632819964e-03
2.35504928389596e+00	9.85308353795422e-07,2.21958122134437e-03
2.36047823318053e+00	9.89856329615723e-07,2.22469788246923e-03
2.36591969748571e+00	9.94425297930272e-07,2.22982633870212e-03
2.37137370566161e+00	9.99015355635941e-07,2.23496661723347e-03
2.37684028662483e+00	1.00362660007686e-06,2.24011874531640e-03
2.38231946935864e+00	1.00825912904647e-06,2.24528275026686e-03
2.38781128291313e+00	1.01291304078963e-06,2.25045865946373e-03
2.39331575640534e+00	1.01758843400464e-06,2.25564650034906e-03
2.39883291901944e+00	1.02228540784540e-06,2.26084630042812e-03
2.40436280000688e+00	1.02700406192346e-06,2.26605808726960e-03
2.40990542868655e+00	1.03174449631017e-06,2.27128188850573e-03
2.41546083444489e+00	1.03650681153879e-06,2.27651773183246e-03
2.42102904673613e+00	1.04129110860662e-06,2.28176564500956e-03
2.42661009508237e+00	1.04609748897711e-06,2.28702565586082e-03
2.43220400907377e+00	1.05092605458209e-06,2.29229779227414e-03
2.43781081836870e+00	1.05577690782386e-06,2.29758208220173e-03
2.44343055269392e+00	1.06065015157739e-06,2.30287855366022e-03
2.44906324184469e+00	1.06554588919249e-06,2.30818723473084e-03
2.45470891568498e+00	1.07046422449603e-06,2.31350815355954e-03
2.46036760414758e+00	1.07540526179410e-06,2.31884133835716e-03
2.46603933723429e+00	1.08036910587427e-06,2.32418681739957e-03
2.47172414501608e+00	1.08535586200776e-06,2.32954461902782e-03
2.47742205763323e+00	1.09036563595172e-06,2.33491477164829e-03
2.48313310529552e+00	1.09539853395143e-06,2.34029730373284e-03
2.48885731828234e+00	1.10045466274261e-06,2.34569224381899e-03
2.49459472694290e+00	1.10553412955360e-06,2.35109962051001e-03
2.50034536169638e+00	1.11063704210773e-06,2.35651946247512e-03
2.50610925303206e+00	1.11576350862553e-06,2.36195179844963e-03
2.51188643150953e+00	1.12091363782707e-06,2.36739665723510e-03
2.51767692775880e+00	1.12608753893421e-06,2.37285406769947e-03
2.52348077248052e+00	1.13128532167301e-06,2.37832405877723e-03
2.52929799644609e+00	1.13650709627597e-06,2.38380665946957e-03
2.53512863049785e+00	1.14175297348438e-06,2.38930189884453e-03
2.54097270554925e+00	1.14702306455074e-06,2.39480980603717e-03
2.54683025258499e+00	1.15231748124102e-06,2.40033041024970e-03
2.55270130266119e+00	1.15763633583709e-06,2.40586374075166e-03
2.55858588690559e+00	1.16297974113911e-06,2.41140982688005e-03
2.56448403651766e+00	1.16834781046788e-06,2.41696869803951e-03
2.57039578276881e+00	1.17374065766726e-06,2.42254038370244e-03
2.57632115700252e+00	1.17915839710660e-06,2.42812491340921e-03
2.58226019063454e+00	1.18460114368316e-06,2.43372231676827e-03
2.58821291515303e+00	1.19006901282452e-06,2.43933262345633e-03
2.59417936211876e+00	1.19556212049106e-06,2.44495586321850e-03
2.60015956316521e+00	1.20108058317842e-06,2.45059206586847e-03
2.60615354999884e+00	1.20662451791993e-06,2.45624126128866e-03
2.61216135439915e+00	1.21219404228915e-06,2.46190347943037e-03
2.61818300821893e+00	1.21778927440231e-06,2.46757875031393e-03
2.62421854338438e+00	1.22341033292086e-06,2.47326710402889e-03
2.63026799189532e+00	1.22905733705395e-06,2.47896857073417e-03
2.63633138582532e+00	1.23473040656097e-06,2.48468318065818e-03
2.64240875732189e+00	1.24042966175410e-06,2.49041096409905e-03
